tran_type,description,start_tran_date,start_tran_time,end_tran_date,end_tran_time,employee_id,control_number,line_number,control_number_2,outside_id,wh_id,location_id,hu_id,num_items,item_number,lot_number,uom,tran_qty,wh_id_2,location_id_2,verify_status,employee_id_2,routing_code,hu_id_2,return_disposition,elapsed_time,log_id,group_id,afi_package_rate,Wh_id_3,equipment_zone,Volume
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:07,4/26/2026,1/1/1900 2:07,50857,MEDU9522544,4,P2V3628,,335,D037,,0,4840449,5.03953E+11,,1,,FOOT50857,,50857,,5690241,0,0,150680303,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:59,4/26/2026,1/1/1900 2:59,50964,MEDU9502677,12,P2V3B73,,335,D043,,0,5760423,5.03953E+11,,1,,FOOT50964,,50964,,5690716,0,0,150684959,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:38,4/26/2026,1/1/1900 2:38,50526,SITU9073411,2,P2V3X02,,335,D027,39386505,0,B697-58,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,13,150682770,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:26,4/26/2026,1/1/1900 4:26,50526,TCKU7984372,5,P2V3W69,,335,D033,39386428,0,B922-58,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,0,150691183,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:09,4/26/2026,1/1/1900 5:09,50957,MCCU3045621,5,P2V1T87,,335,D014,39400991,0,B947-57,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,8,150695657,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:07,4/26/2026,1/1/1900 5:07,50957,MCCU3045621,7,P2V1T87,,335,D014,39400984,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695276,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:18,4/26/2026,1/1/1900 3:18,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401104,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687024,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:03,4/26/2026,1/1/1900 0:03,50870,IMTU9073853,2,P2V0S97,,335,D017,39400830,0,B680-46,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,9,150671025,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:01,4/26/2026,1/1/1900 5:01,50964,ITLU2000000,6,P2V4T80,,335,D034,,0,6147023,5.03953E+11,,1,,FOOT50964,,50964,,5694897,0,0,150693689,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:03,4/26/2026,1/1/1900 0:03,50870,IMTU9073853,2,P2V0S97,,335,D017,39400827,0,B680-46,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150671008,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:45,4/26/2026,1/1/1900 1:45,50526,HDMU6733440,2,P2V2L65,,335,D021,39386517,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,1,150677569,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,7790146,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673174,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:35,4/26/2026,1/1/1900 1:35,50526,HDMU6733440,2,P2V2L65,,335,D021,39386530,0,T468-00,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677050,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:20,4/26/2026,1/1/1900 3:20,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401100,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687397,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:36,4/26/2026,1/1/1900 1:36,50526,HDMU6733440,4,P2V2L65,,335,D021,39386531,0,T459-20,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677106,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:08,4/26/2026,1/1/1900 5:08,50957,MCCU3045621,7,P2V1T87,,335,D014,39400982,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695479,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:00,4/26/2026,1/1/1900 0:00,50870,IMTU9073853,4,P2V0S97,,335,D017,39400818,0,B680-92,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150670420,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,7970235,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,0,150674312,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9210246,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700555,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:03,4/26/2026,1/1/1900 0:03,50957,WHLU535184,1,P2V2R27,,335,D019,39380027,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,9,150671121,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:00,4/26/2026,1/1/1900 0:00,50870,IMTU9073853,9,P2V0S97,,335,D017,39400816,0,B680-99,6.87071E+11,,1,,FOOT50870,,50870,,5690454,0,0,150670326,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:07,4/26/2026,1/1/1900 2:07,50857,MEDU9522544,4,P2V3628,,335,D037,,0,7790146,5.03953E+11,,1,,FOOT50857,,50857,,5690241,0,0,150680206,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:55,4/26/2026,1/1/1900 3:55,50870,UETU5795621,2,P2V3B52,,335,D029,39400841,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688773,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:36,4/26/2026,1/1/1900 5:36,50957,NSSU7030794,5,P2V4J87,,335,D023,39400996,0,T679-9,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150698861,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,6100477,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689599,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,6100477,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689614,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,5670415,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679799,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9212127,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700565,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:19,4/26/2026,1/1/1900 5:19,50526,SKHU9412759,1,P2V3B65,,335,D016,39386429,0,B602-93,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,1,150697198,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:06,4/26/2026,1/1/1900 5:06,50957,MCCU3045621,7,P2V1T87,,335,D014,39400979,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695085,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:54,4/26/2026,1/1/1900 3:54,50870,UETU5795621,1,P2V3B52,,335,D029,39400838,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688640,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,5020646,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700596,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:06,4/26/2026,1/1/1900 5:06,50957,MCCU3045621,7,P2V1T87,,335,D014,39400977,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695205,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:22,4/26/2026,1/1/1900 2:22,50957,FBLU0071202,3,P2V3899,,335,D025,39401112,0,T637-3,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681208,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,4340365,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673240,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:29,4/26/2026,1/1/1900 4:29,50526,TCKU7984372,4,P2V3W69,,335,D033,39386419,0,B922-58W1,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,10,150691482,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,8,P2V1T87,,335,D014,39400969,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150693885,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,7,P2V1T87,,335,D014,39400976,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694343,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:32,4/26/2026,1/1/1900 4:32,50526,TCKU7984372,2,P2V3W69,,335,D033,39386427,0,B922-46,6.18269E+11,,1,,FOOT50526,,50526,,5692356,0,13,150691821,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:36,4/26/2026,1/1/1900 1:36,50526,HDMU6733440,1,P2V2L65,,335,D021,39386529,0,T459-20,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677124,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,6590631,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679754,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:15,4/26/2026,1/1/1900 5:15,50870,EISU946810,1,P2V1R86,,335,D018,39400861,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696120,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:00,4/26/2026,1/1/1900 4:00,50870,UETU5795621,2,P2V3B52,,335,D029,39400856,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150689304,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:59,4/26/2026,1/1/1900 2:59,50964,MEDU9502677,12,P2V3B73,,335,D043,,0,5760414,5.03953E+11,,1,,FOOT50964,,50964,,5690716,0,0,150685000,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,7550920,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,0,150689650,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,U1033046,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,0,150674330,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,2590346,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673183,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:55,4/26/2026,1/1/1900 3:55,50870,UETU5795621,2,P2V3B52,,335,D029,39400841,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150688772,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,4340365,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673243,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:57,4/26/2026,1/1/1900 3:57,50870,UETU5795621,2,P2V3B52,,335,D029,39400849,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,0,150689121,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,8,P2V1T87,,335,D014,39400969,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150693886,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:07,4/26/2026,1/1/1900 5:07,50957,MCCU3045621,7,P2V1T87,,335,D014,39400985,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695256,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,6590631,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679764,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:08,4/26/2026,1/1/1900 5:08,50957,MCCU3045621,8,P2V1T87,,335,D014,39400987,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695586,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:50,4/26/2026,1/1/1900 1:50,50526,HDMU6733440,6,P2V2L65,,335,D021,39386509,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150678410,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,3120138,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,0,150674284,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:18,4/26/2026,1/1/1900 5:18,50526,SKHU9412759,1,P2V3B65,,335,D016,39405317,0,B602-157,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150696903,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:02,4/26/2026,1/1/1900 5:02,50957,MCCU3045621,8,P2V1T87,,335,D014,39400969,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,15,150693881,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:39,4/26/2026,1/1/1900 2:39,50526,SITU9073411,2,P2V3X02,,335,D027,39386502,0,B697-58,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,0,150682945,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:37,4/26/2026,1/1/1900 4:37,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,4450525,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,1,150692264,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,U1033046,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685216,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,U1033046,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685235,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:38,4/26/2026,1/1/1900 2:38,50526,SITU9073411,2,P2V3X02,,335,D027,39386505,0,B697-58,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,0,150682772,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:36,4/26/2026,1/1/1900 4:36,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,5430488,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692225,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:14,4/26/2026,1/1/1900 5:14,50870,EISU946810,3,P2V1R86,,335,D018,39400859,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150695991,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:17,4/26/2026,1/1/1900 5:17,50870,EISU946810,3,P2V1R86,,335,D018,39400865,0,D433-01,5.42015E+11,,1,,FOOT50870,,50870,,5692463,0,0,150696700,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:21,4/26/2026,1/1/1900 3:21,50957,FFAU1123872,4,P2V3D72,,335,D031A,39401099,0,D612-01,6.31051E+11,,1,,FOOT50957,,50957,,5690847,0,0,150687502,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:37,4/26/2026,1/1/1900 1:37,50526,HDMU6733440,4,P2V2L65,,335,D021,39386527,0,T468-00,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677165,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:01,4/26/2026,1/1/1900 5:01,50964,ITLU2000000,6,P2V4T80,,335,D034,,0,6147023,5.03953E+11,,1,,FOOT50964,,50964,,5694897,0,0,150693699,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:01,50957,WHLU535184,2,P2V2R27,,335,D019,39380018,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,0,150670601,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:41,4/26/2026,1/1/1900 1:41,50526,HDMU6733440,2,P2V2L65,,335,D021,39386520,0,T468-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677449,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,2590346,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673182,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:46,4/26/2026,1/1/1900 1:46,50526,HDMU6733440,2,P2V2L65,,335,D021,39386516,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677898,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:58,4/26/2026,1/1/1900 3:58,50957,FFAU1123872,4,P2V3D72,,335,D031A,39400833,0,D612-01,8.33501E+11,,1,,FOOT50957,,50957,,5690847,0,3,150689222,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:46,4/26/2026,1/1/1900 1:46,50526,HDMU6733440,2,P2V2L65,,335,D021,39386516,0,T468-7,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677903,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:49,4/26/2026,1/1/1900 5:49,50964,MSNU6742080,6,P2V3Z97,,335,D038,,0,6330689,5.03953E+11,,1,,FOOT50964,,50964,,5692541,0,0,150701037,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:21,4/26/2026,1/1/1900 5:21,50526,SKHU9412759,2,P2V3B65,,335,D016,39386431,0,B602-158,6.4245E+11,,1,,FOOT50526,,50526,,5692322,0,0,150697646,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:24,4/26/2026,1/1/1900 0:24,50857,MEDU9517532,14,P2V3D74,,335,D039,,0,7970235,5.03953E+11,,1,,FOOT50857,,50857,,5690839,0,1,150674318,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:04,4/26/2026,1/1/1900 5:04,50957,MCCU3045621,7,P2V1T87,,335,D014,39400973,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694933,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,6600446,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673255,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:01,4/26/2026,1/1/1900 0:01,50957,WHLU535184,2,P2V2R27,,335,D019,39380018,0,B794-182,6.6147E+11,,1,,FOOT50957,,50957,,5688673,0,0,150670600,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:06,4/26/2026,1/1/1900 2:06,50870,TRHU4730665,1,P2V3935,,335,D023,39400947,0,T736-20,6.39905E+11,,1,,FOOT50870,,50870,,5690550,0,0,150680079,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:00,4/26/2026,1/1/1900 4:00,50870,UETU5795621,2,P2V3B52,,335,D029,39400854,0,B602-54S,6.4245E+11,,1,,FOOT50870,,50870,,5692302,0,14,150689329,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:06,4/26/2026,1/1/1900 5:06,50957,MCCU3045621,7,P2V1T87,,335,D014,39400978,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695128,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:02,4/26/2026,1/1/1900 5:02,50957,MCCU3045621,4,P2V1T87,,335,D014,39400971,0,D947-01A,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150693820,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:03,4/26/2026,1/1/1900 5:03,50957,MCCU3045621,8,P2V1T87,,335,D014,39400967,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694309,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 3:01,4/26/2026,1/1/1900 3:01,50857,MEDU9501270,11,P2V3G79,,335,D045,,0,U1033046,5.03953E+11,,1,,FOOT50857,,50857,,5690948,0,0,150685221,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:04,4/26/2026,1/1/1900 5:05,50957,MCCU3045621,6,P2V1T87,,335,D014,39400857,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,58,150695004,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:45,4/26/2026,1/1/1900 5:45,50857,ITLU1800000,12,P2V4X10,,335,D036,,0,9360579,5.03953E+11,,1,,FOOT50857,,50857,,5695070,0,0,150700628,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:37,4/26/2026,1/1/1900 5:37,50957,NSSU7030794,2,P2V4J87,,335,D023,39401001,0,D764-35,6.83812E+11,,1,,FOOT50957,,50957,,5694166,0,0,150699038,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:04,4/26/2026,1/1/1900 2:04,50964,CAIU4487964,9,P2V4R61,,335,D041,,0,6330694,5.03953E+11,,1,,FOOT50964,,50964,,5694613,0,0,150679783,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:04,4/26/2026,1/1/1900 5:04,50957,MCCU3045621,7,P2V1T87,,335,D014,39400973,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150694935,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:07,4/26/2026,1/1/1900 5:07,50957,MCCU3045621,7,P2V1T87,,335,D014,39400984,0,D947-01,5.26404E+11,,1,,FOOT50957,,50957,,5684633,0,0,150695286,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:22,4/26/2026,1/1/1900 2:22,50957,FBLU0071202,1,P2V3899,,335,D025,39401114,0,T637-20,6.39905E+11,,1,,FOOT50957,,50957,,5690539,0,0,150681286,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 0:16,4/26/2026,1/1/1900 0:16,50964,MEDU9545998,12,P2V3523,,335,D035,,0,2590346,5.03953E+11,,1,,FOOT50964,,50964,,5690077,0,0,150673188,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:37,4/26/2026,1/1/1900 4:37,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,2140598,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692251,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:04,4/26/2026,1/1/1900 4:04,50964,MEDU9549740,28,P2V2V42,,335,D047,,0,4340317,5.03953E+11,,1,,FOOT50964,,50964,,5688889,0,1,150689633,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 4:36,4/26/2026,1/1/1900 4:36,50857,MEDU9505974,7,P2V3C74,,335,D049,,0,5430488,5.03953E+11,,1,,FOOT50857,,50857,,5690781,0,0,150692214,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 5:01,4/26/2026,1/1/1900 5:01,50964,ITLU2000000,6,P2V4T80,,335,D034,,0,6147023,5.03953E+11,,1,,FOOT50964,,50964,,5694897,0,0,150693696,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 1:40,4/26/2026,1/1/1900 1:40,50526,HDMU6733440,2,P2V2L65,,335,D021,39386521,0,T459-3,6.39881E+11,,1,,FOOT50526,,50526,,5687813,0,0,150677360,0,,335,A3ALL,1
151,Vendor Receipt (rcpt),4/26/2026,1/1/1900 2:40,4/26/2026,1/1/1900 2:40,50526,SITU9073411,2,P2V3X02,,335,D027,39386500,0,B697-31,6.18269E+11,,1,,FOOT50526,,50526,,5692361,0,0,150682978,0,,335,A3ALL,1
